dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,DT-maxBins-16,0,0,65451544,4339284,3,26,train
DDF,DT-maxBins-16,0,0,65451544,4339356,3,25,train
DDF,DT-maxBins-16,0,0,65451544,4339096,3,24,train
DDF,DT-maxBins-16,0,0,65451544,3425280,3,33,train
DDF,DT-maxBins-16,0,2,65451544,1043240,2,54,test
DDF,DT-maxBins-16,0,2,65451544,1046108,2,53,test
DDF,DT-maxBins-16,0,2,65451544,1047528,2,52,test
DDF,DT-maxBins-16,0,2,65451544,2644356,2,26,train
DDF,DT-maxBins-16,0,2,65451544,2644024,2,25,train
DDF,DT-maxBins-16,0,2,65451544,2644480,2,24,train
DDF,DT-maxBins-16,0,2,65451544,2644536,2,23,train
DDF,DT-maxBins-16,0,2,65451544,2644284,2,22,train
DDF,DT-maxBins-16,0,2,65451544,2644116,2,21,train
DDF,DT-maxBins-16,0,2,65451544,2644408,2,20,train
DDF,DT-maxBins-16,0,2,65451544,2644448,2,19,train
DDF,DT-maxBins-16,0,2,65451544,2644992,2,18,train
DDF,DT-maxBins-16,0,2,65451544,1937584,2,27,train
DDF,DT-maxBins-16,0,2,65451544,2644780,2,17,train
DDF,DT-maxBins-16,0,2,65451544,2644860,2,15,train
DDF,DT-maxBins-16,0,2,65451544,2644900,2,14,train
DDF,DT-maxBins-16,0,2,65451544,2645444,2,13,train
DDF,DT-maxBins-16,0,2,65451544,2645980,2,12,train
DDF,DT-maxBins-16,0,2,65451544,2646484,2,11,train
DDF,DT-maxBins-16,0,2,65451544,2650464,2,10,train
DDF,DT-maxBins-16,0,2,65451544,2704896,2,9,train
DDF,DT-maxBins-16,0,2,65451544,2817416,2,8,train
DDF,DT-maxBins-16,0,2,65451544,3371668,2,7,train
DDF,DT-maxBins-16,0,2,65451544,2644820,2,16,train
DDF,DT-maxBins-16,0,2,65451544,1866976,2,28,train
DDF,DT-maxBins-16,0,2,65451544,1837500,2,29,train
DDF,DT-maxBins-16,0,2,65451544,1823356,2,30,train
DDF,DT-maxBins-16,0,2,65451544,1021652,2,51,test
DDF,DT-maxBins-16,0,2,65451544,1039040,2,50,test
