dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,MLP-tol-0.0001-maxIter-20,9,1,828.595,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,9,2,812.04,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,10,0,1525.1400000000006,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,10,1,1565.32,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,10,2,1309.27,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,11,0,1848.065,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,11,1,1783.08,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,11,2,1918.16,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,12,0,1945.69,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,12,1,1727.1750000000004,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,12,2,1829.285,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.1-maxIter-10,1,0,1332.44,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,1,1,1308.1349999999998,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,1,2,1256.42,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,2,0,1912.32,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,2,1,1887.19,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,2,2,1884.3,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,3,0,2803.58,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,3,1,2853.795,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,3,2,2905.84,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,4,0,3359.63,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,4,1,3401.4300000000007,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,4,2,3332.5,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,5,0,1514.1699999999996,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,5,1,1645.8249999999996,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,5,2,1549.1550000000002,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,6,0,2340.5600000000004,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,6,1,2455.45,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,6,2,2602.5600000000004,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,7,0,3603.7300000000014,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,7,1,3476.63,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,7,2,3692.025,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,8,0,4286.99,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,8,1,4294.17,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,8,2,4510.775,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,9,0,2092.635,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,9,1,2084.09,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,9,2,2120.905,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,10,0,3217.43,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,10,1,3295.185,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,10,2,3241.265,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,11,0,4497.26,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,11,1,4404.895,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,11,2,4365.17,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,12,0,4903.165,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,12,1,4733.155000000002,train,MLP,tol,0.1,maxIter,10
DDF,MLP-tol-0.1-maxIter-10,12,2,4780.625,train,MLP,tol,0.1,maxIter,10
